sentence, rc_startpos, rc_length, subj_num
my cousin last week fancied by my really obnoxious partners rolled that yellow shirt last week .,2,8,singular
the policy suggested by that extremely nervous secretary stopped the movement .,2,6,singular
my really witty partner last month phoned by the timid clerks googled that article .,4,7,singular
the syrup wasted by the preschoolers satisfied that cousin .,2,4,singular
the extremely outrageous rebellion last week helped by the directors shaped that budget last week .,4,6,singular
my partners fancied by that cousin rolled the shirt .,2,4,plural
the really cheerful parents last month ignored by that preschooler and the toddlers covered the shiny cup .,4,9,plural
the child accompanied by that guardian stored the coin happily .,2,4,singular
the famous procedures last month misused by that physician improved the equation .,3,6,plural
the disastrous device efficiently installed by that famous library and the rather gorgeous museum polluted the quite gorgeous region quickly .,3,11,singular
the really witty toddlers last month envied by that student and the nervous teenager found the coin .,4,10,plural
the politicians worshiped by that quite timid gathering and the quite nervous team proposed the interesting budget .,2,11,plural
the convenient formula recognized by that nurse challenged the procedure .,3,4,singular
the driven principal worshiped by the employees watched that revolution .,3,4,singular
the team avoided by that driven principal worshiped the politician .,2,5,singular
the cheerful toddler last month envied by that witty teenager and the actors valued the coin .,3,10,singular
the chubby guardians last week accompanied by that quite chubby child sorted the shiny coin efficiently .,3,8,plural
the preschooler accompanied by that rather uptight colleague kicked the butterfly wearily .,2,6,singular
the museums wearily approached by that colleague installed the faulty equipment quickly .,2,5,plural
my cousins fancied by that obnoxious colleague bought the shirt .,2,5,plural
the quite uptight politician obeyed by that team sanctioned the really interesting budget happily .,4,4,singular
the guardian hit by that toddler and the preschoolers discovered the scandalous truth last month .,2,7,singular
the famous articles shared by that assistant spread the information quickly .,3,4,plural
the potatoes licked by that nervous toddler satisfied the short preschooler last month .,2,5,plural
the novel happily colored by the cheerful toddlers helped that revolution last week .,2,6,singular
my young partner happily married by that nervous cousin deleted the book quickly .,3,6,singular
the fragrance happily smelled by that timid toddler and the timid children polluted the majestic region quickly .,2,10,singular
the movement quickly destroyed by that director and the driven politicians shaped the budget .,2,9,singular
my nervous colleague fancied by my cousins painted that door .,3,4,singular
the toddler envied by that actor and the obnoxious teenager spilled the clear juice last week .,2,8,singular
the toddler last week envied by that student and the cheerful teenagers wasted the extremely clear juice .,2,10,singular
the principal phoned by that timid assistant joined the revolution .,2,5,singular
the juice last week spilled by that child and the chubby preschooler satisfied the quite timid toddler last month .,2,10,singular
the extremely competent principal last week betrayed by that team and the extremely competent employee helped the quite outrageous revolution .,4,11,singular
the convenient principle last month challenged by the scientists and the physicians fixed that flaw .,3,9,singular
the famous principle reused by that researcher and the timid nurse fixed the flaw .,3,8,singular
the really majestic novel colored by that toddler helped the outrageous revolution last month .,4,4,singular
the rather famous revolution warned by that director and the principals shaped the budget .,4,7,singular
the famous principle reused by that physician fixed the flaw .,3,4,singular
my quite witty colleague married by my obnoxious cousins and my cousins googled that really outrageous book promptly .,4,8,singular
the victories last week celebrated by that driven politician and the obnoxious directors helped the rebellion last month .,2,11,plural
the convenient principle invented by the nervous physicians improved that really famous equation .,3,5,singular
the team last month encouraged by that director obeyed the uptight politician .,2,6,singular
the guardians hit by that really nervous preschooler and the extremely witty toddler folded the green shirt .,2,11,plural
my really obnoxious partners married by that obnoxious colleague hung the extremely green shirt .,4,5,plural
the principle efficiently invented by that competent physician fixed the flaw .,2,6,singular
the rather gorgeous sculptures happily bought by that cheerful colleague misled the timid employee last month .,4,6,plural
the rather disastrous gas smelled by the toddlers killed that giraffe .,4,4,singular
my colleague last week fancied by that nervous cousin wanted the dessert last week .,2,7,singular
my obnoxious cousins accompanied by that really timid preschooler and the child accepted the offer happily .,3,9,plural
the cheerful guardian happily hugged by the quite short children and the witty child sorted that shiny coin happily .,3,11,singular
the preschooler envied by that rather witty actor saved the rather startled cat .,2,6,singular
the chubby toddler envied by that timid teenager grabbed the butterfly .,3,5,singular
the rather disastrous fragrance happily smelled by that quite young toddler polluted the rather majestic region quickly .,4,7,singular
the witty guardian last month hit by the toddlers refused that really rich dessert gloomily .,3,6,singular
the parent hit by that toddler covered the green cup .,2,4,singular
the book deleted by that colleague and my cousin spread the information .,2,7,singular
my partner married by that colleague bought the sculpture .,2,4,singular
the employee last month misled by that really scandalous policy and the extremely outrageous strategy endorsed the rebellion .,2,13,singular
the child last week envied by that actor created the majestic sculpture happily .,2,6,singular
the fragrance gloomily inhaled by the parents and the guardian harmed that giraffe .,2,8,singular
the principle misused by the really competent nurses improved that really famous equation efficiently .,2,6,singular
the famous principle reviewed by that nurse improved the equation .,3,4,singular
the rather outrageous papers exchanged by that actor and the obnoxious teenager spread the outrageous information .,4,8,plural
the famous museum approached by that chubby partner installed the extremely faulty equipment efficiently .,3,5,singular
the formula recognized by the scientists and the nurses challenged that procedure .,2,7,singular
the movement helped by the extremely driven principals shaped that rather interesting budget .,2,6,singular
the guardians hit by that timid child and the cheerful preschooler filled the cup .,2,9,plural
the unanticipated achievement last week celebrated by that driven gathering and the team destroyed the scandalous rebellion .,3,10,singular
the chubby toddler accompanied by that uptight cousin created the sculpture .,3,5,singular
the novels last week enjoyed by that actor and the timid teenager misled the team .,2,10,plural
the fierce revolution stopped by that extremely uptight director shaped the rather interesting budget .,3,6,singular
the startled gathering met by that politician celebrated the victory .,3,4,singular
my rather cheerful cousin married by that partner chewed the potato last month .,4,4,singular
my extremely cheerful cousin fancied by that partner burned the photograph gloomily .,4,4,singular
the gathering sadly avoided by that politician worshiped the rather uptight director last month .,2,5,singular
my witty colleague last month phoned by the secretaries joined that rather famous rebellion .,3,6,singular
the cheerful guardian hugged by the nervous children framed that photograph sadly .,3,5,singular
the really majestic museum approached by my cousins and my extremely obnoxious partners displayed that novel .,4,9,singular
the child envied by the actors tied that string .,2,4,singular
the sculpture last month discussed by that nervous teenager misled the employee .,2,7,singular
the timid child accompanied by that rather short partner and my cousins grabbed the butterfly last month .,3,9,singular
the principle happily taught by the nurses fixed that flaw quickly .,2,5,singular
the guardian last month ignored by that witty toddler sorted the rather shiny coin happily .,2,7,singular
the really green bottles efficiently filled by that cousin and my quite nervous colleagues satisfied my partner last month .,4,10,plural
the quite disastrous fragrance wearily inhaled by that waitress and the timid chefs harmed the giraffe .,4,9,singular
the formula received by the scientists challenged that famous procedure last month .,2,4,singular
my witty cousins married by that colleague and my partners lost the majestic photograph .,3,7,plural
the letters avoided by that director and the competent principal encouraged the really timid employee last week .,2,8,plural
the parent hugged by that nervous toddler and the nervous preschooler tied the string quickly .,2,9,singular
the really rich fish chewed by my partners satisfied that cousin last month .,4,4,singular
the principal last week worshiped by that team crushed the rebellion efficiently .,2,6,singular
the children envied by that student and the obnoxious actors chewed the potato .,2,8,plural
the timid parent hugged by the preschoolers and the toddler discovered that really outrageous truth quickly .,3,7,singular
the team last week met by the quite obnoxious directors worshiped that uptight principal .,2,8,singular
my colleague wearily married by my cousins and my young cousin accepted that interesting offer happily .,2,9,singular
the nervous guardian last month ignored by that cheerful toddler and the preschooler folded the quite yellow shirt happily .,3,10,singular
the toddler accompanied by the guardians captured that giraffe .,2,4,singular
the extremely majestic novel bought by that cousin helped the quite fierce rebellion last week .,4,4,singular
the director phoned by that driven secretary and the clerks watched the rebellion last week .,2,8,singular
the convenient principle last month reused by that rather witty researcher and the rather fierce physician improved the convenient equation efficiently .,3,13,singular
the team happily met by that director endorsed the rebellion .,2,5,singular
the parent ignored by that cheerful toddler and the child framed the photograph gloomily .,2,8,singular
the disastrous fragrance happily smelled by the short preschoolers killed that giraffe .,3,6,singular
the fragrance smelled by that chubby toddler harmed the rather startled giraffe last month .,2,5,singular
the parent last week hit by that toddler confiscated the coin last month .,2,6,singular
the gathering happily met by that uptight principal betrayed the director last week .,2,6,singular
the soda last week spilled by that toddler satisfied my nervous partner last month .,2,6,singular
my timid cousins married by that chubby colleague joined the rather fierce rebellion happily .,3,5,plural
the uptight directors obeyed by that employee observed the rather famous rebellion last month .,3,4,plural
the quite cheerful guardian happily hugged by that toddler refused the quite tasty potato .,4,5,singular
the gas happily smelled by that rather timid toddler and the timid preschoolers polluted the region quickly .,2,11,singular
the famous revolution crushed by that uptight principal shaped the budget .,3,5,singular
my chubby cousins fancied by that short partner painted the green door .,3,5,plural
the quite famous principle introduced by that really timid nurse fixed the flaw .,4,6,singular
my partners last week fancied by that nervous colleague bought the yellow shirt .,2,7,plural
the procedures quickly reused by that scientist fixed the flaw quickly .,2,5,plural
the team last week encouraged by that rather driven politician and the principals welcomed the rebellion last week .,2,11,singular
the formula improved by that really cheerful nurse challenged the convenient procedure .,2,6,singular
the employee avoided by the uptight principals and the driven directors worshiped that uptight politician .,2,9,singular
the bacon happily chewed by that really short preschooler and the child satisfied the toddler last week .,2,10,singular
the books sadly returned by that obnoxious student spread the information quickly .,2,6,plural
the parents hugged by that cheerful toddler lost the photograph .,2,5,plural
my cousin happily married by my colleagues and my colleagues cut that quite green shirt sadly .,2,8,singular
my short colleague last week fancied by that partner and my cousins inhaled the fragrance .,3,9,singular
the bacon happily licked by that child and the toddlers satisfied the quite timid preschooler last week .,2,8,singular
my witty cousin last week fancied by that partner and my obnoxious colleagues burned the majestic photograph .,3,10,singular
the procedure taught by that physician fixed the disastrous flaw quickly .,2,4,singular
the politician last month worshiped by that extremely nervous team and the gathering supported the famous rebellion .,2,11,singular
my partner married by that colleague filled the jar last week .,2,4,singular
the guardian hit by the preschoolers covered that rather yellow jar .,2,4,singular
the rather outrageous policy suggested by that clerk stopped the rebellion .,4,4,singular
the guardian hugged by that cheerful child and the preschooler sorted the really shiny coin efficiently .,2,8,singular
the interesting information conveyed by the driven nurses misled that driven team last week .,3,5,singular
my partner fancied by that chubby cousin and my colleagues spilled the juice .,2,8,singular
the guardian last month ignored by the preschoolers refused that potato .,2,6,singular
my really uptight colleague married by my quite cheerful cousins folded that rather green shirt .,4,6,singular
the libraries sadly approached by that cousin installed the equipment quickly .,2,5,plural
the really young guardian happily hugged by that timid toddler and the chubby child closed the yellow door happily .,4,10,singular
my quite uptight cousins happily married by that timid colleague accepted the offer last month .,4,6,plural
the parents hugged by that cheerful preschooler confiscated the extremely shiny coin last month .,2,5,plural
the procedures taught by that timid researcher and the scientist fixed the flaw .,2,8,plural
the employee met by that rather uptight politician endorsed the outrageous rebellion .,2,6,singular
the short parents last week ignored by that witty toddler and the rather young preschooler opened the door happily .,3,12,plural
the book sold by that quite timid assistant and the extremely driven secretaries spread the message .,2,11,singular
the extremely famous principles reused by that scary researcher fixed the flaw promptly .,4,5,plural
the rebellion watched by that driven director misled the timid team .,2,5,singular
the majestic novel last week bought by my really witty cousins and my cheerful cousins helped that revolution .,3,12,singular
my cousin fancied by that timid partner googled the book promptly .,2,5,singular
the toddler happily accompanied by that child and the preschooler captured the giraffe quickly .,2,8,singular
the famous rebellion last month helped by that driven politician and the principal shaped the budget last month .,3,10,singular
the quite nervous guardian last week ignored by the short toddlers framed that photograph happily .,4,7,singular
the museum happily approached by that uptight cousin displayed the majestic novel .,2,6,singular
the disastrous gas happily smelled by that timid child and the cheerful toddler polluted the region .,3,10,singular
the talented principal betrayed by the timid employees destroyed that movement quickly .,3,5,singular
the convenient equation wearily introduced by the nervous scientists and the researcher challenged that principle .,3,9,singular
the rather interesting letter wearily avoided by the principals encouraged that gathering last month .,4,5,singular
the gas wearily inhaled by that toddler and the quite young children harmed the startled giraffe .,2,10,singular
the bottle covered by that nervous parent satisfied my cousin last week .,2,5,singular
the guardian hugged by the cheerful preschoolers sorted that coin .,2,5,singular
the really scandalous truth discovered by that physician shaped the quite interesting budget .,4,4,singular
the preschooler accompanied by my colleagues and my young partner valued that shiny coin last week .,2,8,singular
the gas happily smelled by that preschooler killed the quite startled giraffe last month .,2,5,singular
my quite nervous colleague fancied by that extremely cheerful partner accepted the interesting offer .,4,6,singular
the quite nervous guardians hit by that extremely chubby toddler and the child painted the door gloomily .,4,9,plural
my partner fancied by that cousin deleted the extremely famous book gloomily .,2,4,singular
the scandalous policy gloomily suggested by the secretaries stopped that scandalous movement .,3,5,singular
the rather nervous child last week envied by the students grabbed that butterfly .,4,6,singular
my colleagues last week fancied by that rather obnoxious partner cut the shirt .,2,8,plural
the rather short parent last month ignored by the rather cheerful children framed that majestic photograph happily .,4,8,singular
the famous formulae efficiently invented by that rather cheerful nurse and the researchers challenged the principle last week .,3,10,plural
the achievement celebrated by that director destroyed the famous movement quickly .,2,4,singular
the revolution quickly lead by that talented director shaped the really interesting budget last week .,2,6,singular
the young guardians ignored by that child confiscated the quite shiny coin .,3,4,plural
the policy suggested by that secretary supported the rebellion .,2,4,singular
the rather majestic novels bought by that cheerful partner and my rather nervous colleagues helped the rebellion last week .,4,10,plural
the obnoxious principals obeyed by that rather talented employee presented the budget .,3,6,plural
the team misled by that quite outrageous strategy celebrated the accomplishment happily .,2,6,singular
the formulae last month recognized by that rather cheerful researcher challenged the principle .,2,8,plural
my rather cheerful colleague wearily married by my cheerful partners and my uptight cousin planned that famous rebellion .,4,10,singular
the principal happily obeyed by that startled team warned the rebellion last week .,2,6,singular
the chubby guardian hit by the quite witty children framed that gorgeous photograph .,3,6,singular
the really scandalous strategies suggested by that quite competent assistant and the secretary supported the really fierce rebellion .,4,9,plural
my rather witty colleagues fancied by that partner painted the green door .,4,4,plural
the gathering met by that really obnoxious principal endorsed the rebellion happily .,2,6,singular
the really chubby parent hugged by the preschoolers refused that potato .,4,4,singular
the witty guardians hugged by that cheerful toddler hung the green shirt last month .,3,5,plural
the famous principle studied by that physician fixed the flaw efficiently .,3,4,singular
the rather disastrous fragrance inhaled by that waitress and the timid chef killed the giraffe .,4,8,singular
the employee last week misled by the scandalous policies and the scandalous policy endorsed that famous rebellion .,2,11,singular
the disastrous gas smelled by the rather nervous children harmed that giraffe .,3,6,singular
the convenient procedures last week challenged by that quite cheerful nurse improved the famous equation happily .,3,8,plural
the library approached by that cousin installed the equipment efficiently .,2,4,singular
the dessert wanted by my obnoxious colleagues satisfied that preschooler .,2,5,singular
the toddlers envied by that witty student and the teenagers kicked the butterfly sadly .,2,8,plural
my chubby colleague last month fancied by my partners burned that photograph .,3,6,singular
the quite interesting phones answered by that really driven secretary encouraged the gathering last week .,4,6,plural
the fumes inhaled by that cheerful guardian and the nervous parents polluted the region .,2,9,singular
the rebellion wearily warned by that obnoxious principal and the director shaped the interesting budget .,2,9,singular
my quite timid partner happily married by that timid colleague lost the photograph last month .,4,6,singular
the gathering last week encouraged by that director welcomed the truth last week .,2,6,singular
the equation reviewed by that scientist challenged the convenient principle last week .,2,4,singular
the really scary rebellion last week observed by that principal shaped the interesting budget last week .,4,6,singular
the director betrayed by that gathering helped the movement .,2,4,singular
the outrageous policy suggested by that secretary and the clerk stopped the famous movement promptly .,3,7,singular
the fragrance last month inhaled by that extremely timid child harmed the giraffe last month .,2,8,singular
the sculpture enjoyed by the teenagers helped that fierce movement last week .,2,4,singular
the fumes happily smelled by that preschooler killed the startled giraffe last week .,2,5,singular
the gathering met by the quite uptight directors obeyed that talented principal happily .,2,6,singular
the uptight politicians phoned by that secretary joined the rather famous movement sadly .,3,4,plural
the driven principals sadly obeyed by that nervous team destroyed the movement quickly .,3,6,plural
the disastrous device quickly installed by the gorgeous libraries and the museum polluted that majestic region .,3,9,singular
the team misled by that outrageous revolution celebrated the accomplishment .,2,5,singular
the sculpture last week enjoyed by that witty actor helped the outrageous movement .,2,7,singular
the preschooler last week envied by the timid students sorted that coin .,2,7,singular
the convenient equation studied by that extremely fierce physician challenged the rather famous principle .,3,6,singular
my uptight colleague happily phoned by that clerk wanted the cake .,3,5,singular
the outrageous movement planned by that actor and the uptight teenagers shaped the really interesting budget .,3,8,singular
the principal sadly obeyed by that rather startled team presented the rather interesting budget happily .,2,7,singular
the uptight politician last week betrayed by that driven team observed the extremely famous revolution last month .,3,7,singular
the equation efficiently solved by the physicians challenged that convenient principle .,2,5,singular
the disastrous fumes gloomily inhaled by that parent harmed the giraffe .,3,5,singular
the extremely majestic sculpture discussed by that actor misled the gathering last week .,4,4,singular
the parent last month ignored by the rather witty children confiscated that shiny coin .,2,8,singular
the witty guardian hugged by the extremely timid preschoolers refused that really rich potato .,3,6,singular
my cousin fancied by my colleagues and my partner bought that shirt .,2,7,singular
the unanticipated achievement happily celebrated by that politician destroyed the revolution quickly .,3,5,singular
the young parent hit by the toddlers and the witty toddler hung that rather yellow shirt .,3,8,singular
my partner phoned by that driven assistant lost the photograph .,2,5,singular
the really famous library sadly approached by that extremely cheerful colleague and my cousins displayed the sculpture .,4,10,singular
the procedure studied by that rather cheerful physician improved the convenient equation .,2,6,singular
the disastrous fragrance inhaled by that parent killed the giraffe quickly .,3,4,singular
my nervous cousin last month fancied by that uptight colleague approached the famous city quickly .,3,7,singular
the really startled team encouraged by that rather competent director and the politicians welcomed the really fierce revolution last week .,4,9,singular
the majestic novel created by the children and the preschooler helped that fierce revolution .,3,7,singular
the quite scandalous secret discovered by that cheerful researcher shaped the budget .,4,5,singular
the principle invented by the scary physicians fixed that flaw .,2,5,singular
the victory celebrated by that obnoxious politician and the driven principals destroyed the famous revolution quickly .,2,9,singular
the faulty device efficiently installed by the museums polluted that majestic region .,3,5,singular
the rebellion quickly stopped by the outrageous policies and the scandalous strategies misled that team last week .,2,10,singular
the preschooler last week accompanied by the children folded that really yellow shirt efficiently .,2,6,singular
the bacon sampled by the extremely competent chefs satisfied that young toddler .,2,6,singular
the short toddlers accompanied by that cousin and my partners valued the shiny coin .,3,7,plural
the guardian hugged by that toddler confiscated the coin last month .,2,4,singular
the extremely timid guardian happily hugged by that child closed the door happily .,4,5,singular
the principle last month challenged by that timid scientist fixed the flaw quickly .,2,7,singular
the convenient principle taught by the rather cheerful researchers improved that equation efficiently .,3,6,singular
the rather young guardian last month hit by that toddler lost the photograph last week .,4,6,singular
the cheerful parents last week ignored by that preschooler and the children closed the door .,3,9,plural
the unanticipated achievement last week celebrated by that rather gorgeous country destroyed the extremely fierce revolution quickly .,3,8,singular
the really famous revolution planned by that rather nervous partner and my short colleagues shaped the budget .,4,10,singular
the child last week envied by the actors and the actor created that gorgeous sculpture .,2,9,singular
the politicians obeyed by that really nervous gathering presented the budget .,2,6,plural
the convenient procedures invented by that quite fierce nurse improved the equation happily .,3,6,plural
the nervous employee last week avoided by the competent directors and the obnoxious principal celebrated that victory .,3,11,singular
my colleague last month married by that cousin spilled the juice .,2,6,singular
the guardians last month hit by that quite chubby preschooler painted the door happily .,2,8,plural
the gorgeous sculptures created by that chubby toddler helped the movement last month .,3,5,plural
the parent hugged by that preschooler and the child confiscated the really shiny coin last week .,2,7,singular
the parent last week hit by the toddlers and the quite witty children framed that photograph happily .,2,11,singular
the victory celebrated by that talented politician destroyed the movement quickly .,2,5,singular
the letter answered by the talented secretaries encouraged that employee .,2,5,singular
the parent last week ignored by the timid toddlers opened that door happily .,2,7,singular
the timid guardian ignored by the quite timid toddlers covered that green cup .,3,6,singular
the team last month avoided by that politician welcomed the scandalous truth last month .,2,6,singular
the extremely scandalous policy happily suggested by the nervous secretaries and the rather driven secretaries stopped that extremely outrageous movement promptly .,4,11,singular
the timid gathering encouraged by that politician celebrated the victory .,3,4,singular
my obnoxious cousin accompanied by that rather chubby parent burned the gorgeous photograph wearily .,3,6,singular
the fragrance last week inhaled by that nervous parent and the nervous guardian polluted the majestic region quickly .,2,11,singular
my colleague last month fancied by that short cousin accepted the offer happily .,2,7,singular
the guardian last month hit by that preschooler folded the yellow shirt .,2,6,singular
the books sadly returned by that really cheerful actor spread the outrageous message .,2,7,plural
the rather convenient equations invented by that extremely driven researcher and the rather nervous nurses challenged the convenient procedure last week .,4,11,plural
the really outrageous book returned by the secretaries spread that message quickly .,4,4,singular
the equation improved by the rather fierce nurses and the scientists challenged that procedure last week .,2,9,singular
the movement last month observed by that principal shaped the budget last month .,2,6,singular
the principle taught by the really scary nurses fixed that flaw .,2,6,singular
the fierce movement quickly lead by the extremely uptight directors misled that nervous team last month .,3,7,singular
the chubby preschoolers envied by that actor and the teenagers spilled the clear juice .,3,7,plural
the talented team met by that rather uptight principal welcomed the extremely famous movement last month .,3,6,singular
the rather witty parent last month ignored by that quite timid child closed the quite yellow door sadly .,4,8,singular
the soda wasted by the children satisfied that rather chubby preschooler last week .,2,4,singular
the timid guardians happily hugged by that toddler and the timid child confiscated the shiny coin last month .,3,9,plural
my colleague phoned by that extremely timid clerk approached the city happily .,2,6,singular
the procedure reused by that timid scientist and the timid researchers fixed the really disastrous flaw .,2,9,singular
the nervous guardian hugged by the nervous preschoolers discovered that extremely outrageous truth efficiently .,3,5,singular
the rather convenient equation sadly received by the quite scary nurses challenged that convenient procedure .,4,7,singular
the rather disastrous gas smelled by that toddler and the preschooler harmed the giraffe .,4,7,singular
the child last month accompanied by my partners and my cousins stored that shiny coin .,2,9,singular
the driven team last week encouraged by that director worshiped the rather driven politician .,3,6,singular
my colleagues last week fancied by that partner and my quite timid cousin planned the famous movement happily .,2,11,plural
the secret last month discovered by that parent shaped the interesting budget .,2,6,singular
the majestic novels last month enjoyed by that teenager misled the employee last month .,3,6,plural
the equipment installed by that gorgeous library polluted the majestic region last week .,2,5,singular
the short guardians accompanied by that parent lost the quite gorgeous photograph last week .,3,4,plural
the nervous parents hugged by that child filled the cup .,3,4,plural
the guardian hugged by that timid child and the witty preschooler painted the really green door .,2,9,singular
the unanticipated victories last month celebrated by that employee destroyed the movement quickly .,3,6,plural
the principles introduced by that extremely scary nurse fixed the flaw .,2,6,plural
my colleague last week fancied by my really cheerful cousins and my short partners cut that shirt efficiently .,2,12,singular
the parent accompanied by my partners confiscated that shiny coin .,2,4,singular
