sentence, rc_startpos, rc_length, subj_num
my obnoxious cousins married my quite witty colleague and my partner by the end of the day and filled the cups efficiently .,17,7,plural
the driven politician last week celebrated the victories and the achievement by the river and proposed the interesting budget .,14,4,singular
the nervous physicians invented the convenient principle by themselves and read the book .,9,3,plural
the director last month encouraged the team little by little and presented the budgets happily .,10,4,singular
the really nervous preschooler hit the guardians and the guardian by himself and created the novel efficiently .,12,3,singular
my obnoxious colleague married my really obnoxious partners by the end of the day and googled the books .,14,7,singular
the competent physician efficiently invented the principle by himself and reviewed the procedure efficiently .,9,3,singular
my cheerful colleague happily bought the rather gorgeous sculptures by himself and opened the door wearily .,11,3,singular
the toddlers smelled the rather disastrous gas by the river and tied the shiny string .,10,4,plural
my nervous cousin last week fancied my colleague by the river and wanted the rich dessert .,11,4,singular
the really timid preschooler accompanied my obnoxious cousins and the partner by himself and licked the potato happily .,13,3,singular
the quite short children happily hugged the cheerful guardian and the extremely short parents by the river and stored the coin happily .,17,4,plural
the rather witty actor envied the preschooler by the river and rolled the green shirt last month .,10,4,singular
the timid teenager envied the chubby toddler by the river and googled the book .,10,4,singular
the quite young toddler happily smelled the rather disastrous fragrance by the river and spilled the clear soda last week .,13,4,singular
the toddlers last month hit the witty guardian by themselves and wasted the soda last week .,10,3,plural
the toddler hit the parent by the river and captured the giraffe .,8,4,singular
my colleague deleted the book and my article by the artist and cut the shirts happily .,11,4,singular
my colleague married my partner by the end of the day and joined the extremely outrageous rebellion .,11,7,singular
the really scandalous policy last month misled the employee and the extremely timid gathering by the river and supported the rebellion .,17,4,singular
the actor last week envied the child by the river and exchanged the book last week .,10,4,singular
the parents gloomily inhaled the fragrance and the rather disastrous gas by mistake and opened the door .,13,3,plural
the really competent nurses misused the principle by mistake and received the equation .,9,3,plural
the nurse reviewed the famous principle by himself and detected the flaws efficiently .,8,3,singular
the actor exchanged the rather outrageous papers and the books by the river and discussed the majestic sculpture .,13,4,singular
my chubby partner approached the famous museum by himself and hung the shirt last week .,9,3,singular
the scientists recognized the formula and the extremely convenient equation by themselves and solved the convenient equations .,12,3,plural
the extremely driven principals helped the movement by the artist and destroyed the famous rebellion .,10,4,plural
the timid child hit the guardians and the extremely nervous parent by himself and found the coin last month .,13,3,singular
the driven gathering last week celebrated the unanticipated achievement and the victories by the river and welcomed the truth last month .,15,4,singular
my uptight cousin accompanied the chubby toddler by himself and spilled the soda .,9,3,singular
the actor last week enjoyed the novels and the extremely majestic novel by the river and googled the scandalous book promptly .,15,4,singular
the extremely uptight director stopped the fierce revolution by the end of the day and watched the really scary rebellion last month .,14,7,singular
the politician met the startled gathering by the river and celebrated the victories happily .,9,4,singular
my partner married my rather cheerful cousin by the river and bought the shirt .,10,4,singular
my partner fancied my extremely cheerful cousin by the river and wanted the tasty dessert .,10,4,singular
the politician sadly avoided the gathering by the artist and observed the rather famous rebellion .,9,4,singular
the secretaries last month phoned my witty colleague by themselves and managed the interesting budget efficiently .,10,3,plural
the nervous children hugged the cheerful guardian by the river and saved the startled cat .,10,4,plural
my cousins approached the really majestic museum and my majestic libraries by the river and deleted the outrageous books quickly .,14,4,plural
the actors envied the child by the river and exchanged the book happily .,8,4,plural
the nervous teenager last month discussed the sculpture by the river and exchanged the scandalous book .,11,4,singular
my rather short partner accompanied the timid child and my quite nervous toddlers by himself and joined the rebellion gloomily .,15,3,singular
the nurses happily taught the principle by themselves and fixed the rather disastrous flaws promptly .,8,3,plural
the witty toddler last month ignored the guardian by the river and licked the potatoes .,11,4,singular
my cousin efficiently filled the really green bottles and my jar by himself and burned the quite majestic photographs .,13,3,singular
the waitress wearily inhaled the quite disastrous fragrance and the rather disastrous gas by mistake and sampled the tasty potato .,15,3,singular
the scientists received the formula by the end of the day and reused the extremely convenient equation quickly .,11,7,plural
my colleague married my witty cousins and my cheerful partner by the end of the day and lost the photographs last month .,16,7,singular
the director avoided the letters and the phones by the artist and presented the budgets sadly .,11,4,singular
the nervous toddler hugged the parent and the guardians by the river and stored the coin .,12,4,singular
my partners chewed the really rich fish by the river and filled the jar .,10,4,plural
the team last week worshiped the principal by the end of the day and obeyed the obnoxious directors .,13,7,singular
the student envied the children and the child by the river and planned the rebellion last month .,11,4,singular
the preschoolers hugged the timid parent and the guardian by the river and valued the rather shiny coin .,12,4,plural
the quite obnoxious directors last week met the team by the river and warned the rather scary rebellion last month .,12,4,plural
my cousins wearily married my colleague and my really nervous partner by the end of the day and spilled the clear soda .,17,7,plural
the cheerful toddler last month ignored the nervous guardian and the parent by the river and found the butterflies last week .,15,4,singular
the guardians accompanied the toddler by themselves and covered the yellow jar quickly .,7,3,plural
my cousin bought the extremely majestic novel by mistake and planned the rebellion last month .,9,3,singular
the driven secretary phoned the director and the uptight principal by the end of the day and guarded the budget .,16,7,singular
the rather witty researcher last month reused the convenient principle and the famous procedure by the end of the day and solved the equation .,20,7,singular
the director happily met the team by the end of the day and supported the really fierce rebellion wearily .,12,7,singular
the cheerful toddler ignored the parent and the cheerful guardians by the river and sorted the coins .,13,4,singular
the short preschoolers happily smelled the disastrous fragrance by the river and wasted the clear soda .,11,4,plural
the chubby toddler smelled the fragrance by the river and wanted the quite rich dessert last month .,9,4,singular
the toddler last week hit the parent by the river and spilled the clear soda last month .,10,4,singular
the uptight principal happily met the gathering by the end of the day and proposed the interesting budget promptly .,13,7,singular
the toddler last week spilled the soda by mistake and stored the coin .,9,3,singular
my chubby colleague married my timid cousins by the end of the day and joined the rebellion .,13,7,singular
the employee obeyed the uptight directors by the end of the day and betrayed the obnoxious principals .,12,7,singular
the toddler happily hugged the quite cheerful guardian by the river and healed the startled cat quickly .,11,4,singular
the rather timid toddler happily smelled the gas and the disastrous fragrance by the river and kicked the green butterflies .,15,4,singular
the uptight principal crushed the famous revolution day by day and destroyed the rebellion .,10,4,singular
my short partner fancied my chubby cousins by the river and hung the shirt .,10,4,singular
the really timid nurse introduced the quite famous principle by himself and received the equation happily .,11,3,singular
my nervous colleague last week fancied my partners by the river and googled the scandalous books .,11,4,singular
the scientist quickly reused the procedures by the end of the day and detected the flaws .,12,7,singular
the rather driven politician last week encouraged the team and the talented employees little by little and stopped the fierce rebellion promptly .,16,4,singular
the really cheerful nurse improved the formula by himself and read the book quickly .,9,3,singular
the uptight principals avoided the employee and the startled team by the artist and sanctioned the budgets .,13,4,plural
the really short preschooler happily chewed the bacon and the tasty fish by the river and sorted the shiny coins .,15,4,singular
the obnoxious student sadly returned the books by the end of the day and exchanged the article last month .,13,7,singular
the cheerful toddler hugged the parents by the river and found the coin efficiently .,9,4,singular
my colleagues happily married my cousin and my partner by the river and joined the scary rebellion wearily .,12,4,plural
my partner last week fancied my short colleague and my rather witty cousin by the river and opened the door .,16,4,singular
the child happily licked the bacon and the rich potato by himself and smelled the disastrous fragrance .,12,3,singular
my partner last week fancied my witty cousin and my colleague by the river and burned the photograph last month .,14,4,singular
the physician taught the procedure by himself and invented the formula .,7,3,singular
the extremely nervous team last month worshiped the politician and the principals by the end of the day and obeyed the directors .,18,7,singular
my colleague married my partner by the river and deleted the books .,8,4,singular
the preschoolers hit the guardian by themselves and grabbed the butterfly .,7,3,plural
the clerk suggested the rather outrageous policy by the river and guarded the interesting budget .,10,4,singular
the cheerful child hugged the guardian and the parent by the river and hated the coins last week .,12,4,singular
the driven nurses conveyed the interesting information by themselves and taught the famous procedure last week .,9,3,plural
my chubby cousin fancied my partner and my nervous colleague by the river and googled the books promptly .,13,4,singular
the preschoolers last month ignored the guardian by the river and kicked the green butterfly .,10,4,plural
my quite cheerful cousins married my really uptight colleague by the end of the day and rolled the shirts .,15,7,plural
my cousin sadly approached the libraries by the river and lost the rather majestic photograph last week .,9,4,singular
the timid toddler happily hugged the really young guardian and the rather cheerful parent by the river and healed the startled cat last week .,17,4,singular
my timid colleague happily married my quite uptight cousins by the end of the day and joined the scary rebellion .,15,7,singular
the cheerful preschooler hugged the parents by the river and inhaled the fragrance gloomily .,9,4,singular
the timid researcher taught the procedures and the famous procedure by himself and fixed the flaw promptly .,12,3,singular
the rather uptight politician met the employee by the end of the day and joined the rebellion .,13,7,singular
the witty toddler last week ignored the short parents and the parents by the river and smelled the disastrous fragrance .,15,4,singular
the quite timid assistant sold the book and the articles by the river and managed the budget happily .,13,4,singular
the scary researcher reused the extremely famous principles by the end of the day and misused the convenient procedure .,14,7,singular
the driven director watched the rebellion by the artist and crushed the revolution efficiently .,9,4,singular
my really witty cousins last week bought the majestic novel and my sculpture by mistake and spilled the clear juice .,15,3,plural
my timid partner fancied my cousin by the river and planned the revolution .,9,4,singular
the child happily accompanied the toddler and the preschooler by himself and hung the shirt last week .,11,3,singular
the driven politician last month helped the famous rebellion and the extremely famous movement by the artist and crushed the revolution .,17,4,singular
the short toddlers last week ignored the quite nervous guardian by the river and stored the coin .,13,4,plural
my uptight cousin happily approached the museum by the river and cut the shirt efficiently .,10,4,singular
the timid child happily smelled the disastrous gas and the fragrance by the river and colored the novels efficiently .,14,4,singular
the timid employees betrayed the talented principal by the end of the day and endorsed the extremely outrageous movement happily .,13,7,plural
the nervous scientists wearily introduced the convenient equation and the formula by themselves and misused the famous principle last month .,13,3,plural
the principals wearily avoided the rather interesting letter by the artist and proposed the budget promptly .,11,4,plural
the toddler wearily inhaled the gas and the fumes by mistake and wasted the juice .,11,3,singular
the nervous parent covered the bottle by the river and tied the string efficiently .,9,4,singular
the cheerful preschoolers hugged the guardian by the river and found the coin .,9,4,plural
the physician discovered the really scandalous truth by himself and solved the equations promptly .,9,3,singular
my colleagues accompanied the preschooler and my toddler by themselves and opened the green door happily .,10,3,plural
the preschooler happily smelled the gas by the river and spilled the juice .,9,4,singular
my extremely cheerful partner fancied my quite nervous colleague by the river and lost the photograph .,12,4,singular
the extremely chubby toddler hit the quite nervous guardians and the guardian by the river and licked the potato .,15,4,singular
my cousin fancied my partner by the river and filled the cups .,8,4,singular
the secretaries gloomily suggested the scandalous policy by the river and guarded the budgets last week .,10,4,plural
the students last week envied the rather nervous child by the river and exchanged the outrageous book .,12,4,plural
my rather obnoxious partner last week fancied my colleagues by the river and rolled the shirt .,12,4,singular
the rather cheerful children last month ignored the rather short parent by the river and captured the giraffes .,14,4,plural
the rather cheerful nurse efficiently invented the famous formulae and the famous formula by the end of the day and solved the convenient equation quickly .,19,7,singular
the director celebrated the achievement by the river and watched the quite famous movement .,8,4,singular
the talented director quickly lead the revolution by himself and proposed the interesting budget .,9,3,singular
the child ignored the young guardians by the river and sorted the coins happily .,9,4,singular
the secretary suggested the policy by the river and returned the books wearily .,8,4,singular
my cheerful partner bought the rather majestic novels and my sculptures by himself and opened the quite green doors sadly .,13,3,singular
the rather talented employee obeyed the obnoxious principals by the end of the day and endorsed the rebellion .,14,7,singular
the quite outrageous strategy misled the team by the river and stopped the famous rebellion .,10,4,singular
the rather cheerful researcher last month recognized the formulae by himself and received the equations happily .,11,3,singular
my cheerful partners wearily married my rather cheerful colleague and my cheerful cousin by the river and hung the yellow shirts .,16,4,plural
the startled team happily obeyed the principal by the end of the day and welcomed the rebellion .,13,7,singular
the quite witty children hit the chubby guardian by the river and found the coins efficiently .,11,4,plural
the quite competent assistant suggested the really scandalous strategies and the strategy by the artist and guarded the interesting budget wearily .,15,4,singular
my partner fancied my rather witty colleagues by the river and painted the doors .,10,4,singular
the really obnoxious principal met the gathering by the end of the day and sanctioned the budget happily .,13,7,singular
the preschoolers hugged the really chubby parent by the river and healed the startled cat .,10,4,plural
the cheerful toddler hugged the witty guardians by the river and hung the shirt last month .,10,4,singular
the physician studied the famous principle by the end of the day and conveyed the message .,12,7,singular
the waitress inhaled the rather disastrous fragrance and the really disastrous fumes by mistake and sampled the potatoes .,14,3,singular
the scandalous policies last week misled the employee and the driven gathering by the river and stopped the fierce rebellion .,15,4,plural
the rather nervous children smelled the disastrous gas by the river and sorted the coins happily .,11,4,plural
the quite cheerful nurse last week challenged the convenient procedures by himself and improved the equation .,12,3,singular
my cousin approached the library by the river and accepted the offers happily .,8,4,singular
my obnoxious colleagues wanted the dessert by the river and deleted the books gloomily .,9,4,plural
the witty student envied the toddlers and the preschooler by the river and rolled the shirt quickly .,12,4,singular
my partners last month fancied my chubby colleague by the river and cut the shirt happily .,11,4,plural
the really driven secretary answered the quite interesting phones by mistake and guarded the budget .,11,3,singular
the cheerful guardian inhaled the fumes and the fragrance by the river and confiscated the shiny coin .,12,4,singular
the obnoxious principal wearily warned the rebellion and the movement by email and destroyed the revolution quickly .,12,3,singular
my timid colleague happily married my quite timid partner by the river and cut the shirt .,12,4,singular
the director last week encouraged the gathering little by little and crushed the movement efficiently .,10,4,singular
the scientist reviewed the equation by himself and detected the flaws quickly .,7,3,singular
the principal last week observed the really scary rebellion by the river and proposed the really interesting budget .,12,4,singular
the gathering betrayed the director by mistake and welcomed the scary movement .,7,3,singular
the secretary suggested the outrageous policy and the strategy by the artist and shared the book wearily .,12,4,singular
the extremely timid child last month inhaled the fragrance by mistake and sorted the shiny coin .,11,3,singular
the teenagers enjoyed the sculpture by the river and returned the outrageous books .,8,4,plural
the preschooler happily smelled the fumes by the river and stored the shiny coin .,9,4,singular
the quite uptight directors met the gathering by the end of the day and sanctioned the interesting budget .,13,7,plural
the secretary phoned the uptight politicians by himself and shared the famous books wearily .,8,3,singular
the nervous team sadly obeyed the driven principals by the end of the day and worshiped the director .,14,7,singular
the gorgeous libraries quickly installed the disastrous device and the equipment by the end of the day and displayed the sculpture .,17,7,plural
the outrageous revolution misled the team by the river and shaped the rather interesting budget last month .,9,4,singular
the witty actor last week enjoyed the sculpture by the artist and returned the quite scandalous books wearily .,11,4,singular
the timid students last week envied the preschooler by the river and googled the book .,11,4,plural
the extremely fierce physician studied the convenient equation by himself and introduced the formulae happily .,10,3,singular
the clerk happily phoned my uptight colleague by himself and managed the budgets efficiently .,9,3,singular
the actor planned the outrageous movement and the revolution by the river and rolled the green shirts efficiently .,12,4,singular
the rather startled team sadly obeyed the principal by the end of the day and welcomed the truth last month .,14,7,singular
the driven team last week betrayed the uptight politician by mistake and endorsed the famous revolution happily .,11,3,singular
the physicians efficiently solved the equation by themselves and reviewed the principles .,8,3,plural
the parent gloomily inhaled the disastrous fumes by mistake and covered the yellow cup quickly .,9,3,singular
the actor discussed the extremely majestic sculpture by the artist and rolled the shirt quickly .,10,4,singular
the rather witty children last month ignored the parent by the river and licked the potatoes happily .,12,4,plural
the extremely timid preschoolers hugged the witty guardian by the river and found the butterfly last month .,11,4,plural
my colleagues fancied my cousin and my uptight colleague by the river and folded the shirt .,12,4,plural
the politician happily celebrated the unanticipated achievement by the river and destroyed the revolution quickly .,10,4,singular
the toddlers hit the young parent and the cheerful guardian by themselves and saved the cats last week .,12,3,plural
the driven assistant phoned my partner by the end of the day and sold the book .,12,7,singular
my extremely cheerful colleague sadly approached the really famous library and my museum by himself and filled the cup last month .,15,3,singular
the rather cheerful physician studied the procedure by the end of the day and detected the flaws quickly .,13,7,singular
the parent inhaled the disastrous fragrance by the river and refused the cake .,9,4,singular
my uptight colleague last month fancied my nervous cousin by the river and approached the extremely famous cities quickly .,12,4,singular
the rather competent director encouraged the really startled team and the gathering little by little and proposed the budgets promptly .,15,4,singular
the children created the majestic novel and the sculptures by the river and hung the green shirts .,12,4,plural
the cheerful researcher discovered the quite scandalous secret by himself and conveyed the rather interesting message wearily .,10,3,singular
the scary physicians invented the principle by themselves and accepted the interesting offer happily .,8,3,plural
the obnoxious politician celebrated the victory and the unanticipated accomplishment by the river and joined the revolution .,13,4,singular
the museums efficiently installed the faulty device by the end of the day and displayed the gorgeous sculptures last month .,13,7,plural
the outrageous policies quickly stopped the rebellion and the movement by the end of the day and supported the revolution last month .,16,7,plural
the children last week accompanied the preschooler by themselves and captured the really startled giraffes quickly .,9,3,plural
the extremely competent chefs sampled the bacon by themselves and supplied the rich potato .,9,3,plural
my cousin accompanied the short toddlers and my preschooler by himself and cut the rather yellow shirts .,11,3,singular
the toddler hugged the guardian by the river and wasted the clear juice .,8,4,singular
the child happily hugged the extremely timid guardian by the river and licked the tasty bacon .,11,4,singular
the timid scientist last month challenged the principle by himself and reviewed the procedure happily .,10,3,singular
the rather cheerful researchers taught the convenient principle by themselves and studied the procedure happily .,10,3,plural
the toddler last month hit the rather young guardian by himself and grabbed the yellow butterfly .,11,3,singular
the preschooler last week ignored the cheerful parents and the quite timid guardian by the river and wanted the cake .,16,4,singular
the rather gorgeous country last week celebrated the unanticipated achievement by the river and endorsed the scary revolution happily .,13,4,singular
my rather nervous partner planned the really famous revolution and my movement by the river and opened the door happily .,15,4,singular
the actors last week envied the child and the toddler by the river and exchanged the book .,13,4,plural
the really nervous gathering obeyed the politicians by the end of the day and welcomed the movement .,13,7,singular
the quite fierce nurse invented the convenient procedures by the end of the day and recognized the convenient equation .,14,7,singular
the competent directors last week avoided the nervous employee and the startled team by the artist and watched the movement .,16,4,plural
my cousin last month married my colleague by the end of the day and burned the photograph last month .,13,7,singular
the quite chubby preschooler last month hit the guardians by the river and hated the quite shiny coin last week .,12,4,singular
the chubby toddler created the gorgeous sculptures by himself and chewed the tasty bacon last month .,9,3,singular
the preschooler hugged the parent and the guardian by the river and colored the sculpture efficiently .,11,4,singular
the toddlers last week hit the parent and the guardian by themselves and wasted the really clear juice last week .,12,3,plural
the talented politician celebrated the victory by the river and met the competent employee .,9,4,singular
the talented secretaries answered the letter by mistake and sold the book .,8,3,plural
the timid toddlers last week ignored the parent by the river and captured the startled giraffe quickly .,11,4,plural
the quite timid toddlers ignored the timid guardian by the river and chewed the bacon happily .,11,4,plural
the politician last month avoided the team by the artist and warned the movement .,10,4,singular
the nervous secretaries happily suggested the extremely scandalous policy and the extremely outrageous strategies by the river and shared the book happily .,17,4,plural
the politician encouraged the timid gathering little by little and observed the scandalous movement .,9,4,singular
the rather chubby parent accompanied my obnoxious cousin by himself and refused the quite rich cakes sadly .,10,3,singular
