sentence, rc_startpos, rc_length, subj_num
my short partners that colleague last week fancied lost the majestic photograph last month .,3,5,plural
my colleagues that competent secretary phoned filled the bottle .,2,4,plural
the extremely outrageous revolution that director last week observed shaped the budget .,4,5,singular
the really convenient procedure that rather nervous researcher and the scientist reused fixed the disastrous flaw .,4,8,singular
the fish that short cousin chewed satisfied the toddler .,2,4,singular
the timid parent that witty preschooler and the nervous child last month ignored confiscated the coin .,3,10,singular
the gas that timid waitress last week inhaled harmed the giraffe .,2,6,singular
my partner that colleague fancied hung the yellow shirt last week .,2,3,singular
my partner that quite chubby cousin fancied joined the revolution .,2,5,singular
the employees that policy last week misled betrayed the uptight politician .,2,5,plural
the quite cheerful children that actor and the student last week envied tied the string efficiently .,4,8,plural
the obnoxious politician that competent gathering betrayed helped the revolution last month .,3,4,singular
my young partner that obnoxious colleague happily married deleted the famous book .,3,5,singular
the principle that physician last month reused fixed the flaw quickly .,2,5,singular
the scandalous policies that quite timid clerk happily suggested supported the revolution sadly .,3,6,plural
the rather witty guardian the quite timid children last month hit sorted that shiny coin happily .,4,7,singular
the child the cheerful actors last month envied hated that coin last week .,2,6,singular
the gathering the scandalous strategies and the strategies misled welcomed that outrageous truth .,2,7,singular
the gas that parent and the really witty guardians gloomily inhaled polluted the quite majestic region last month .,2,9,singular
the convenient principle the scientists quickly studied improved that equation .,3,4,singular
the really convenient formula that scientist received challenged the famous principle .,4,3,singular
the employees that uptight politician and the principals last month avoided obeyed the director happily .,2,9,plural
the timid preschooler that actor envied hated the coin last week .,3,3,singular
the disastrous gas that preschooler happily smelled harmed the startled giraffe last week .,3,4,singular
the witty parent the toddlers hit covered that shiny bottle .,3,3,singular
the quite famous principle that witty physician misused improved the really famous equation gloomily .,4,4,singular
the startled gathering that politician avoided obeyed the principal happily .,3,3,singular
my rather uptight cousin the secretaries and the quite competent clerks phoned painted that yellow door .,4,8,singular
the guardian the witty preschoolers happily hugged tied that yellow string efficiently .,2,5,singular
the principle that really cheerful nurse and the fierce scientist studied improved the extremely famous equation .,2,9,singular
the rather disastrous fragrance that obnoxious colleague and my rather witty cousins last week inhaled polluted the region .,4,11,singular
the directors that timid gathering worshiped joined the outrageous revolution happily .,2,4,plural
the disastrous fragrance that child happily smelled harmed the giraffe .,3,4,singular
the rebellion that gorgeous country happily endorsed shaped the budget last week .,2,5,singular
the novel that really short preschooler and the nervous toddlers gloomily colored misled the startled employee last month .,2,10,singular
my obnoxious partner that cousin and my quite chubby colleague sadly married deleted the rather outrageous book .,3,9,singular
my colleagues that cousin and my colleagues fancied folded the shirt happily .,2,6,plural
the famous principle that quite timid scientist gloomily introduced fixed the flaw .,3,6,singular
my witty colleague my partners and my partner married approached that famous museum happily .,3,6,singular
the guardian that child ignored sorted the coin efficiently .,2,3,singular
the bottles that witty guardian and the chubby parents quickly covered satisfied my really short cousin last month .,2,9,plural
my obnoxious cousin the quite timid parents wearily accompanied planned that movement .,3,6,singular
the rather startled gathering that obnoxious politician encouraged worshiped the uptight principal .,4,4,singular
the preschooler my colleagues and my chubby colleagues accompanied valued that extremely yellow butterfly last month .,2,7,singular
the extremely famous book my partners and my cousin deleted spread that information .,4,6,singular
the fumes the toddlers happily smelled polluted that really gorgeous region quickly .,2,4,singular
the team the competent principals happily met endorsed that scandalous movement .,2,5,singular
my cousin my really obnoxious partners last week fancied rolled that yellow shirt last week .,2,7,singular
the policy that extremely nervous secretary suggested stopped the movement .,2,5,singular
my really witty partner the timid clerks last month phoned googled that article .,4,6,singular
the syrup the preschoolers wasted satisfied that cousin .,2,3,singular
the extremely outrageous rebellion the directors last week helped shaped that budget last week .,4,5,singular
my partners that cousin fancied rolled the shirt .,2,3,plural
the really cheerful parents that preschooler and the toddlers last month ignored covered the shiny cup .,4,8,plural
the child that guardian accompanied stored the coin happily .,2,3,singular
the famous procedures that physician last month misused improved the equation .,3,5,plural
the disastrous device that famous library and the rather gorgeous museum efficiently installed polluted the quite gorgeous region quickly .,3,10,singular
the really witty toddlers that student and the nervous teenager last month envied found the coin .,4,9,plural
the politicians that quite timid gathering and the quite nervous team worshiped proposed the interesting budget .,2,10,plural
the convenient formula that nurse recognized challenged the procedure .,3,3,singular
the driven principal the employees worshiped watched that revolution .,3,3,singular
the team that driven principal avoided worshiped the politician .,2,4,singular
the cheerful toddler that witty teenager and the actors last month envied valued the coin .,3,9,singular
the chubby guardians that quite chubby child last week accompanied sorted the shiny coin efficiently .,3,7,plural
the preschooler that rather uptight colleague accompanied kicked the butterfly wearily .,2,5,singular
the museums that colleague wearily approached installed the faulty equipment quickly .,2,4,plural
my cousins that obnoxious colleague fancied bought the shirt .,2,4,plural
the quite uptight politician that team obeyed sanctioned the really interesting budget happily .,4,3,singular
the guardian that toddler and the preschoolers hit discovered the scandalous truth last month .,2,6,singular
the famous articles that assistant shared spread the information quickly .,3,3,plural
the potatoes that nervous toddler licked satisfied the short preschooler last month .,2,4,plural
the novel the cheerful toddlers happily colored helped that revolution last week .,2,5,singular
my young partner that nervous cousin happily married deleted the book quickly .,3,5,singular
the fragrance that timid toddler and the timid children happily smelled polluted the majestic region quickly .,2,9,singular
the movement that director and the driven politicians quickly destroyed shaped the budget .,2,8,singular
my nervous colleague my cousins fancied painted that door .,3,3,singular
the toddler that actor and the obnoxious teenager envied spilled the clear juice last week .,2,7,singular
the toddler that student and the cheerful teenagers last week envied wasted the extremely clear juice .,2,9,singular
the principal that timid assistant phoned joined the revolution .,2,4,singular
the juice that child and the chubby preschooler last week spilled satisfied the quite timid toddler last month .,2,9,singular
the extremely competent principal that team and the extremely competent employee last week betrayed helped the quite outrageous revolution .,4,10,singular
the convenient principle the scientists and the physicians last month challenged fixed that flaw .,3,8,singular
the famous principle that researcher and the timid nurse reused fixed the flaw .,3,7,singular
the really majestic novel that toddler colored helped the outrageous revolution last month .,4,3,singular
the rather famous revolution that director and the principals warned shaped the budget .,4,6,singular
the famous principle that physician reused fixed the flaw .,3,3,singular
my quite witty colleague my obnoxious cousins and my cousins married googled that really outrageous book promptly .,4,7,singular
the victories that driven politician and the obnoxious directors last week celebrated helped the rebellion last month .,2,10,plural
the convenient principle the nervous physicians invented improved that really famous equation .,3,4,singular
the team that director last month encouraged obeyed the uptight politician .,2,5,singular
the guardians that really nervous preschooler and the extremely witty toddler hit folded the green shirt .,2,10,plural
my really obnoxious partners that obnoxious colleague married hung the extremely green shirt .,4,4,plural
the principle that competent physician efficiently invented fixed the flaw .,2,5,singular
the rather gorgeous sculptures that cheerful colleague happily bought misled the timid employee last month .,4,5,plural
the rather disastrous gas the toddlers smelled killed that giraffe .,4,3,singular
my colleague that nervous cousin last week fancied wanted the dessert last week .,2,6,singular
my obnoxious cousins that really timid preschooler and the child accompanied accepted the offer happily .,3,8,plural
the cheerful guardian the quite short children and the witty child happily hugged sorted that shiny coin happily .,3,10,singular
the preschooler that rather witty actor envied saved the rather startled cat .,2,5,singular
the chubby toddler that timid teenager envied grabbed the butterfly .,3,4,singular
the rather disastrous fragrance that quite young toddler happily smelled polluted the rather majestic region quickly .,4,6,singular
the witty guardian the toddlers last month hit refused that really rich dessert gloomily .,3,5,singular
the parent that toddler hit covered the green cup .,2,3,singular
the book that colleague and my cousin deleted spread the information .,2,6,singular
my partner that colleague married bought the sculpture .,2,3,singular
the employee that really scandalous policy and the extremely outrageous strategy last month misled endorsed the rebellion .,2,12,singular
the child that actor last week envied created the majestic sculpture happily .,2,5,singular
the fragrance the parents and the guardian gloomily inhaled harmed that giraffe .,2,7,singular
the principle the really competent nurses misused improved that really famous equation efficiently .,2,5,singular
the famous principle that nurse reviewed improved the equation .,3,3,singular
the rather outrageous papers that actor and the obnoxious teenager exchanged spread the outrageous information .,4,7,plural
the famous museum that chubby partner approached installed the extremely faulty equipment efficiently .,3,4,singular
the formula the scientists and the nurses recognized challenged that procedure .,2,6,singular
the movement the extremely driven principals helped shaped that rather interesting budget .,2,5,singular
the guardians that timid child and the cheerful preschooler hit filled the cup .,2,8,plural
the unanticipated achievement that driven gathering and the team last week celebrated destroyed the scandalous rebellion .,3,9,singular
the chubby toddler that uptight cousin accompanied created the sculpture .,3,4,singular
the novels that actor and the timid teenager last week enjoyed misled the team .,2,9,plural
the fierce revolution that extremely uptight director stopped shaped the rather interesting budget .,3,5,singular
the startled gathering that politician met celebrated the victory .,3,3,singular
my rather cheerful cousin that partner married chewed the potato last month .,4,3,singular
my extremely cheerful cousin that partner fancied burned the photograph gloomily .,4,3,singular
the gathering that politician sadly avoided worshiped the rather uptight director last month .,2,4,singular
my witty colleague the secretaries last month phoned joined that rather famous rebellion .,3,5,singular
the cheerful guardian the nervous children hugged framed that photograph sadly .,3,4,singular
the really majestic museum my cousins and my extremely obnoxious partners approached displayed that novel .,4,8,singular
the child the actors envied tied that string .,2,3,singular
the sculpture that nervous teenager last month discussed misled the employee .,2,6,singular
the timid child that rather short partner and my cousins accompanied grabbed the butterfly last month .,3,8,singular
the principle the nurses happily taught fixed that flaw quickly .,2,4,singular
the guardian that witty toddler last month ignored sorted the rather shiny coin happily .,2,6,singular
the really green bottles that cousin and my quite nervous colleagues efficiently filled satisfied my partner last month .,4,9,plural
the quite disastrous fragrance that waitress and the timid chefs wearily inhaled harmed the giraffe .,4,8,singular
the formula the scientists received challenged that famous procedure last month .,2,3,singular
my witty cousins that colleague and my partners married lost the majestic photograph .,3,6,plural
the letters that director and the competent principal avoided encouraged the really timid employee last week .,2,7,plural
the parent that nervous toddler and the nervous preschooler hugged tied the string quickly .,2,8,singular
the really rich fish my partners chewed satisfied that cousin last month .,4,3,singular
the principal that team last week worshiped crushed the rebellion efficiently .,2,5,singular
the children that student and the obnoxious actors envied chewed the potato .,2,7,plural
the timid parent the preschoolers and the toddler hugged discovered that really outrageous truth quickly .,3,6,singular
the team the quite obnoxious directors last week met worshiped that uptight principal .,2,7,singular
my colleague my cousins and my young cousin wearily married accepted that interesting offer happily .,2,8,singular
the nervous guardian that cheerful toddler and the preschooler last month ignored folded the quite yellow shirt happily .,3,9,singular
the toddler the guardians accompanied captured that giraffe .,2,3,singular
the extremely majestic novel that cousin bought helped the quite fierce rebellion last week .,4,3,singular
the director that driven secretary and the clerks phoned watched the rebellion last week .,2,7,singular
the convenient principle that rather witty researcher and the rather fierce physician last month reused improved the convenient equation efficiently .,3,12,singular
the team that director happily met endorsed the rebellion .,2,4,singular
the parent that cheerful toddler and the child ignored framed the photograph gloomily .,2,7,singular
the disastrous fragrance the short preschoolers happily smelled killed that giraffe .,3,5,singular
the fragrance that chubby toddler smelled harmed the rather startled giraffe last month .,2,4,singular
the parent that toddler last week hit confiscated the coin last month .,2,5,singular
the gathering that uptight principal happily met betrayed the director last week .,2,5,singular
the soda that toddler last week spilled satisfied my nervous partner last month .,2,5,singular
my timid cousins that chubby colleague married joined the rather fierce rebellion happily .,3,4,plural
the uptight directors that employee obeyed observed the rather famous rebellion last month .,3,3,plural
the quite cheerful guardian that toddler happily hugged refused the quite tasty potato .,4,4,singular
the gas that rather timid toddler and the timid preschoolers happily smelled polluted the region quickly .,2,10,singular
the famous revolution that uptight principal crushed shaped the budget .,3,4,singular
my chubby cousins that short partner fancied painted the green door .,3,4,plural
the quite famous principle that really timid nurse introduced fixed the flaw .,4,5,singular
my partners that nervous colleague last week fancied bought the yellow shirt .,2,6,plural
the procedures that scientist quickly reused fixed the flaw quickly .,2,4,plural
the team that rather driven politician and the principals last week encouraged welcomed the rebellion last week .,2,10,singular
the formula that really cheerful nurse improved challenged the convenient procedure .,2,5,singular
the employee the uptight principals and the driven directors avoided worshiped that uptight politician .,2,8,singular
the bacon that really short preschooler and the child happily chewed satisfied the toddler last week .,2,9,singular
the books that obnoxious student sadly returned spread the information quickly .,2,5,plural
the parents that cheerful toddler hugged lost the photograph .,2,4,plural
my cousin my colleagues and my colleagues happily married cut that quite green shirt sadly .,2,7,singular
my short colleague that partner and my cousins last week fancied inhaled the fragrance .,3,8,singular
the bacon that child and the toddlers happily licked satisfied the quite timid preschooler last week .,2,7,singular
my witty cousin that partner and my obnoxious colleagues last week fancied burned the majestic photograph .,3,9,singular
the procedure that physician taught fixed the disastrous flaw quickly .,2,3,singular
the politician that extremely nervous team and the gathering last month worshiped supported the famous rebellion .,2,10,singular
my partner that colleague married filled the jar last week .,2,3,singular
the guardian the preschoolers hit covered that rather yellow jar .,2,3,singular
the rather outrageous policy that clerk suggested stopped the rebellion .,4,3,singular
the guardian that cheerful child and the preschooler hugged sorted the really shiny coin efficiently .,2,7,singular
the interesting information the driven nurses conveyed misled that driven team last week .,3,4,singular
my partner that chubby cousin and my colleagues fancied spilled the juice .,2,7,singular
the guardian the preschoolers last month ignored refused that potato .,2,5,singular
my really uptight colleague my quite cheerful cousins married folded that rather green shirt .,4,5,singular
the libraries that cousin sadly approached installed the equipment quickly .,2,4,plural
the really young guardian that timid toddler and the chubby child happily hugged closed the yellow door happily .,4,9,singular
my quite uptight cousins that timid colleague happily married accepted the offer last month .,4,5,plural
the parents that cheerful preschooler hugged confiscated the extremely shiny coin last month .,2,4,plural
the procedures that timid researcher and the scientist taught fixed the flaw .,2,7,plural
the employee that rather uptight politician met endorsed the outrageous rebellion .,2,5,singular
the short parents that witty toddler and the rather young preschooler last week ignored opened the door happily .,3,11,plural
the book that quite timid assistant and the extremely driven secretaries sold spread the message .,2,10,singular
the extremely famous principles that scary researcher reused fixed the flaw promptly .,4,4,plural
the rebellion that driven director watched misled the timid team .,2,4,singular
the majestic novel my really witty cousins and my cheerful cousins last week bought helped that revolution .,3,11,singular
my cousin that timid partner fancied googled the book promptly .,2,4,singular
the toddler that child and the preschooler happily accompanied captured the giraffe quickly .,2,7,singular
the famous rebellion that driven politician and the principal last month helped shaped the budget last month .,3,9,singular
the quite nervous guardian the short toddlers last week ignored framed that photograph happily .,4,6,singular
the museum that uptight cousin happily approached displayed the majestic novel .,2,5,singular
the disastrous gas that timid child and the cheerful toddler happily smelled polluted the region .,3,9,singular
the talented principal the timid employees betrayed destroyed that movement quickly .,3,4,singular
the convenient equation the nervous scientists and the researcher wearily introduced challenged that principle .,3,8,singular
the rather interesting letter the principals wearily avoided encouraged that gathering last month .,4,4,singular
the gas that toddler and the quite young children wearily inhaled harmed the startled giraffe .,2,9,singular
the bottle that nervous parent covered satisfied my cousin last week .,2,4,singular
the guardian the cheerful preschoolers hugged sorted that coin .,2,4,singular
the really scandalous truth that physician discovered shaped the quite interesting budget .,4,3,singular
the preschooler my colleagues and my young partner accompanied valued that shiny coin last week .,2,7,singular
the gas that preschooler happily smelled killed the quite startled giraffe last month .,2,4,singular
my quite nervous colleague that extremely cheerful partner fancied accepted the interesting offer .,4,5,singular
the quite nervous guardians that extremely chubby toddler and the child hit painted the door gloomily .,4,8,plural
my partner that cousin fancied deleted the extremely famous book gloomily .,2,3,singular
the scandalous policy the secretaries gloomily suggested stopped that scandalous movement .,3,4,singular
the rather nervous child the students last week envied grabbed that butterfly .,4,5,singular
my colleagues that rather obnoxious partner last week fancied cut the shirt .,2,7,plural
the rather short parent the rather cheerful children last month ignored framed that majestic photograph happily .,4,7,singular
the famous formulae that rather cheerful nurse and the researchers efficiently invented challenged the principle last week .,3,9,plural
the achievement that director celebrated destroyed the famous movement quickly .,2,3,singular
the revolution that talented director quickly lead shaped the really interesting budget last week .,2,5,singular
the young guardians that child ignored confiscated the quite shiny coin .,3,3,plural
the policy that secretary suggested supported the rebellion .,2,3,singular
the rather majestic novels that cheerful partner and my rather nervous colleagues bought helped the rebellion last week .,4,9,plural
the obnoxious principals that rather talented employee obeyed presented the budget .,3,5,plural
the team that quite outrageous strategy misled celebrated the accomplishment happily .,2,5,singular
the formulae that rather cheerful researcher last month recognized challenged the principle .,2,7,plural
my rather cheerful colleague my cheerful partners and my uptight cousin wearily married planned that famous rebellion .,4,9,singular
the principal that startled team happily obeyed warned the rebellion last week .,2,5,singular
the chubby guardian the quite witty children hit framed that gorgeous photograph .,3,5,singular
the really scandalous strategies that quite competent assistant and the secretary suggested supported the really fierce rebellion .,4,8,plural
my rather witty colleagues that partner fancied painted the green door .,4,3,plural
the gathering that really obnoxious principal met endorsed the rebellion happily .,2,5,singular
the really chubby parent the preschoolers hugged refused that potato .,4,3,singular
the witty guardians that cheerful toddler hugged hung the green shirt last month .,3,4,plural
the famous principle that physician studied fixed the flaw efficiently .,3,3,singular
the rather disastrous fragrance that waitress and the timid chef inhaled killed the giraffe .,4,7,singular
the employee the scandalous policies and the scandalous policy last week misled endorsed that famous rebellion .,2,10,singular
the disastrous gas the rather nervous children smelled harmed that giraffe .,3,5,singular
the convenient procedures that quite cheerful nurse last week challenged improved the famous equation happily .,3,7,plural
the library that cousin approached installed the equipment efficiently .,2,3,singular
the dessert my obnoxious colleagues wanted satisfied that preschooler .,2,4,singular
the toddlers that witty student and the teenagers envied kicked the butterfly sadly .,2,7,plural
my chubby colleague my partners last month fancied burned that photograph .,3,5,singular
the quite interesting phones that really driven secretary answered encouraged the gathering last week .,4,5,plural
the fumes that cheerful guardian and the nervous parents inhaled polluted the region .,2,8,singular
the rebellion that obnoxious principal and the director wearily warned shaped the interesting budget .,2,8,singular
my quite timid partner that timid colleague happily married lost the photograph last month .,4,5,singular
the gathering that director last week encouraged welcomed the truth last week .,2,5,singular
the equation that scientist reviewed challenged the convenient principle last week .,2,3,singular
the really scary rebellion that principal last week observed shaped the interesting budget last week .,4,5,singular
the director that gathering betrayed helped the movement .,2,3,singular
the outrageous policy that secretary and the clerk suggested stopped the famous movement promptly .,3,6,singular
the fragrance that extremely timid child last month inhaled harmed the giraffe last month .,2,7,singular
the sculpture the teenagers enjoyed helped that fierce movement last week .,2,3,singular
the fumes that preschooler happily smelled killed the startled giraffe last week .,2,4,singular
the gathering the quite uptight directors met obeyed that talented principal happily .,2,5,singular
the uptight politicians that secretary phoned joined the rather famous movement sadly .,3,3,plural
the driven principals that nervous team sadly obeyed destroyed the movement quickly .,3,5,plural
the disastrous device the gorgeous libraries and the museum quickly installed polluted that majestic region .,3,8,singular
the team that outrageous revolution misled celebrated the accomplishment .,2,4,singular
the sculpture that witty actor last week enjoyed helped the outrageous movement .,2,6,singular
the preschooler the timid students last week envied sorted that coin .,2,6,singular
the convenient equation that extremely fierce physician studied challenged the rather famous principle .,3,5,singular
my uptight colleague that clerk happily phoned wanted the cake .,3,4,singular
the outrageous movement that actor and the uptight teenagers planned shaped the really interesting budget .,3,7,singular
the principal that rather startled team sadly obeyed presented the rather interesting budget happily .,2,6,singular
the uptight politician that driven team last week betrayed observed the extremely famous revolution last month .,3,6,singular
the equation the physicians efficiently solved challenged that convenient principle .,2,4,singular
the disastrous fumes that parent gloomily inhaled harmed the giraffe .,3,4,singular
the extremely majestic sculpture that actor discussed misled the gathering last week .,4,3,singular
the parent the rather witty children last month ignored confiscated that shiny coin .,2,7,singular
the witty guardian the extremely timid preschoolers hugged refused that really rich potato .,3,5,singular
my cousin my colleagues and my partner fancied bought that shirt .,2,6,singular
the unanticipated achievement that politician happily celebrated destroyed the revolution quickly .,3,4,singular
the young parent the toddlers and the witty toddler hit hung that rather yellow shirt .,3,7,singular
my partner that driven assistant phoned lost the photograph .,2,4,singular
the really famous library that extremely cheerful colleague and my cousins sadly approached displayed the sculpture .,4,9,singular
the procedure that rather cheerful physician studied improved the convenient equation .,2,5,singular
the disastrous fragrance that parent inhaled killed the giraffe quickly .,3,3,singular
my nervous cousin that uptight colleague last month fancied approached the famous city quickly .,3,6,singular
the really startled team that rather competent director and the politicians encouraged welcomed the really fierce revolution last week .,4,8,singular
the majestic novel the children and the preschooler created helped that fierce revolution .,3,6,singular
the quite scandalous secret that cheerful researcher discovered shaped the budget .,4,4,singular
the principle the scary physicians invented fixed that flaw .,2,4,singular
the victory that obnoxious politician and the driven principals celebrated destroyed the famous revolution quickly .,2,8,singular
the faulty device the museums efficiently installed polluted that majestic region .,3,4,singular
the rebellion the outrageous policies and the scandalous strategies quickly stopped misled that team last week .,2,9,singular
the preschooler the children last week accompanied folded that really yellow shirt efficiently .,2,5,singular
the bacon the extremely competent chefs sampled satisfied that young toddler .,2,5,singular
the short toddlers that cousin and my partners accompanied valued the shiny coin .,3,6,plural
the guardian that toddler hugged confiscated the coin last month .,2,3,singular
the extremely timid guardian that child happily hugged closed the door happily .,4,4,singular
the principle that timid scientist last month challenged fixed the flaw quickly .,2,6,singular
the convenient principle the rather cheerful researchers taught improved that equation efficiently .,3,5,singular
the rather young guardian that toddler last month hit lost the photograph last week .,4,5,singular
the cheerful parents that preschooler and the children last week ignored closed the door .,3,8,plural
the unanticipated achievement that rather gorgeous country last week celebrated destroyed the extremely fierce revolution quickly .,3,7,singular
the really famous revolution that rather nervous partner and my short colleagues planned shaped the budget .,4,9,singular
the child the actors and the actor last week envied created that gorgeous sculpture .,2,8,singular
the politicians that really nervous gathering obeyed presented the budget .,2,5,plural
the convenient procedures that quite fierce nurse invented improved the equation happily .,3,5,plural
the nervous employee the competent directors and the obnoxious principal last week avoided celebrated that victory .,3,10,singular
my colleague that cousin last month married spilled the juice .,2,5,singular
the guardians that quite chubby preschooler last month hit painted the door happily .,2,7,plural
the gorgeous sculptures that chubby toddler created helped the movement last month .,3,4,plural
the parent that preschooler and the child hugged confiscated the really shiny coin last week .,2,6,singular
the parent the toddlers and the quite witty children last week hit framed that photograph happily .,2,10,singular
the victory that talented politician celebrated destroyed the movement quickly .,2,4,singular
the letter the talented secretaries answered encouraged that employee .,2,4,singular
the parent the timid toddlers last week ignored opened that door happily .,2,6,singular
the timid guardian the quite timid toddlers ignored covered that green cup .,3,5,singular
the team that politician last month avoided welcomed the scandalous truth last month .,2,5,singular
the extremely scandalous policy the nervous secretaries and the rather driven secretaries happily suggested stopped that extremely outrageous movement promptly .,4,10,singular
the timid gathering that politician encouraged celebrated the victory .,3,3,singular
my obnoxious cousin that rather chubby parent accompanied burned the gorgeous photograph wearily .,3,5,singular
the fragrance that nervous parent and the nervous guardian last week inhaled polluted the majestic region quickly .,2,10,singular
my colleague that short cousin last month fancied accepted the offer happily .,2,6,singular
the guardian that preschooler last month hit folded the yellow shirt .,2,5,singular
the books that really cheerful actor sadly returned spread the outrageous message .,2,6,plural
the rather convenient equations that extremely driven researcher and the rather nervous nurses invented challenged the convenient procedure last week .,4,10,plural
the really outrageous book the secretaries returned spread that message quickly .,4,3,singular
the equation the rather fierce nurses and the scientists improved challenged that procedure last week .,2,8,singular
the movement that principal last month observed shaped the budget last month .,2,5,singular
the principle the really scary nurses taught fixed that flaw .,2,5,singular
the fierce movement the extremely uptight directors quickly lead misled that nervous team last month .,3,6,singular
the chubby preschoolers that actor and the teenagers envied spilled the clear juice .,3,6,plural
the talented team that rather uptight principal met welcomed the extremely famous movement last month .,3,5,singular
the rather witty parent that quite timid child last month ignored closed the quite yellow door sadly .,4,7,singular
the soda the children wasted satisfied that rather chubby preschooler last week .,2,3,singular
the timid guardians that toddler and the timid child happily hugged confiscated the shiny coin last month .,3,8,plural
my colleague that extremely timid clerk phoned approached the city happily .,2,5,singular
the procedure that timid scientist and the timid researchers reused fixed the really disastrous flaw .,2,8,singular
the nervous guardian the nervous preschoolers hugged discovered that extremely outrageous truth efficiently .,3,4,singular
the rather convenient equation the quite scary nurses sadly received challenged that convenient procedure .,4,6,singular
the rather disastrous gas that toddler and the preschooler smelled harmed the giraffe .,4,6,singular
the child my partners and my cousins last month accompanied stored that shiny coin .,2,8,singular
the driven team that director last week encouraged worshiped the rather driven politician .,3,5,singular
my colleagues that partner and my quite timid cousin last week fancied planned the famous movement happily .,2,10,plural
the secret that parent last month discovered shaped the interesting budget .,2,5,singular
the majestic novels that teenager last month enjoyed misled the employee last month .,3,5,plural
the equipment that gorgeous library installed polluted the majestic region last week .,2,4,singular
the short guardians that parent accompanied lost the quite gorgeous photograph last week .,3,3,plural
the nervous parents that child hugged filled the cup .,3,3,plural
the guardian that timid child and the witty preschooler hugged painted the really green door .,2,8,singular
the unanticipated victories that employee last month celebrated destroyed the movement quickly .,3,5,plural
the principles that extremely scary nurse introduced fixed the flaw .,2,5,plural
my colleague my really cheerful cousins and my short partners last week fancied cut that shirt efficiently .,2,11,singular
the parent my partners accompanied confiscated that shiny coin .,2,3,singular
the really obnoxious politicians that driven secretary phoned avoided the letter last month .,4,4,plural
the famous procedure that physician invented improved the famous formula happily .,3,3,singular
the novels that museum and the library last month displayed helped the famous movement last month .,2,8,plural
the rather scandalous policies that clerk and the driven secretary gloomily suggested stopped the movement quickly .,4,8,plural
the rebellion the assistants last month planned shaped that budget last week .,2,5,singular
the child the timid teenagers and the actors envied healed that cat .,2,7,singular
the guardian that preschooler hit folded the green shirt .,2,3,singular
the preschooler that actor and the nervous students last week envied smelled the disastrous fumes happily .,2,9,singular
the principle that extremely fierce physician and the extremely competent researcher studied improved the really famous formula .,2,10,singular
the guardian that cheerful preschooler and the child happily hugged hung the shirt .,2,8,singular
the team that extremely obnoxious politician and the driven principal sadly avoided betrayed the driven director last month .,2,10,singular
